,date,Asset,Value
4148,2019-12-30,PLTR,
4149,2019-12-31,PLTR,
4150,2020-01-02,PLTR,
4151,2020-01-03,PLTR,
4152,2020-01-06,PLTR,
4153,2020-01-07,PLTR,
4154,2020-01-08,PLTR,
4155,2020-01-09,PLTR,
4156,2020-01-10,PLTR,
4157,2020-01-13,PLTR,
4158,2020-01-14,PLTR,
4159,2020-01-15,PLTR,
4160,2020-01-16,PLTR,
4161,2020-01-17,PLTR,
4162,2020-01-21,PLTR,
4163,2020-01-22,PLTR,
4164,2020-01-23,PLTR,
4165,2020-01-24,PLTR,
4166,2020-01-27,PLTR,
4167,2020-01-28,PLTR,
4168,2020-01-29,PLTR,
4169,2020-01-30,PLTR,
4170,2020-01-31,PLTR,
4171,2020-02-03,PLTR,
4172,2020-02-04,PLTR,
4173,2020-02-05,PLTR,
4174,2020-02-06,PLTR,
4175,2020-02-07,PLTR,
4176,2020-02-10,PLTR,
4177,2020-02-11,PLTR,
4178,2020-02-12,PLTR,
4179,2020-02-13,PLTR,
4180,2020-02-14,PLTR,
4181,2020-02-18,PLTR,
4182,2020-02-19,PLTR,
4183,2020-02-20,PLTR,
4184,2020-02-21,PLTR,
4185,2020-02-24,PLTR,
4186,2020-02-25,PLTR,
4187,2020-02-26,PLTR,
4188,2020-02-27,PLTR,
4189,2020-02-28,PLTR,
4190,2020-03-02,PLTR,
4191,2020-03-03,PLTR,
4192,2020-03-04,PLTR,
4193,2020-03-05,PLTR,
4194,2020-03-06,PLTR,
4195,2020-03-09,PLTR,
4196,2020-03-10,PLTR,
4197,2020-03-11,PLTR,
4198,2020-03-12,PLTR,
4199,2020-03-13,PLTR,
4200,2020-03-16,PLTR,
4201,2020-03-17,PLTR,
4202,2020-03-18,PLTR,
4203,2020-03-19,PLTR,
4204,2020-03-20,PLTR,
4205,2020-03-23,PLTR,
4206,2020-03-24,PLTR,
4207,2020-03-25,PLTR,
4208,2020-03-26,PLTR,
4209,2020-03-27,PLTR,
4210,2020-03-30,PLTR,
4211,2020-03-31,PLTR,
4212,2020-04-01,PLTR,
4213,2020-04-02,PLTR,
4214,2020-04-03,PLTR,
4215,2020-04-06,PLTR,
4216,2020-04-07,PLTR,
4217,2020-04-08,PLTR,
4218,2020-04-09,PLTR,
4219,2020-04-13,PLTR,
4220,2020-04-14,PLTR,
4221,2020-04-15,PLTR,
4222,2020-04-16,PLTR,
4223,2020-04-17,PLTR,
4224,2020-04-20,PLTR,
4225,2020-04-21,PLTR,
4226,2020-04-22,PLTR,
4227,2020-04-23,PLTR,
4228,2020-04-24,PLTR,
4229,2020-04-27,PLTR,
4230,2020-04-28,PLTR,
4231,2020-04-29,PLTR,
4232,2020-04-30,PLTR,
4233,2020-05-01,PLTR,
4234,2020-05-04,PLTR,
4235,2020-05-05,PLTR,
4236,2020-05-06,PLTR,
4237,2020-05-07,PLTR,
4238,2020-05-08,PLTR,
4239,2020-05-11,PLTR,
4240,2020-05-12,PLTR,
4241,2020-05-13,PLTR,
4242,2020-05-14,PLTR,
4243,2020-05-15,PLTR,
4244,2020-05-18,PLTR,
4245,2020-05-19,PLTR,
4246,2020-05-20,PLTR,
4247,2020-05-21,PLTR,
4248,2020-05-22,PLTR,
4249,2020-05-26,PLTR,
4250,2020-05-27,PLTR,
4251,2020-05-28,PLTR,
4252,2020-05-29,PLTR,
4253,2020-06-01,PLTR,
4254,2020-06-02,PLTR,
4255,2020-06-03,PLTR,
4256,2020-06-04,PLTR,
4257,2020-06-05,PLTR,
4258,2020-06-08,PLTR,
4259,2020-06-09,PLTR,
4260,2020-06-10,PLTR,
4261,2020-06-11,PLTR,
4262,2020-06-12,PLTR,
4263,2020-06-15,PLTR,
4264,2020-06-16,PLTR,
4265,2020-06-17,PLTR,
4266,2020-06-18,PLTR,
4267,2020-06-19,PLTR,
4268,2020-06-22,PLTR,
4269,2020-06-23,PLTR,
4270,2020-06-24,PLTR,
4271,2020-06-25,PLTR,
4272,2020-06-26,PLTR,
4273,2020-06-29,PLTR,
4274,2020-06-30,PLTR,
4275,2020-07-01,PLTR,
4276,2020-07-02,PLTR,
4277,2020-07-06,PLTR,
4278,2020-07-07,PLTR,
4279,2020-07-08,PLTR,
4280,2020-07-09,PLTR,
4281,2020-07-10,PLTR,
4282,2020-07-13,PLTR,
4283,2020-07-14,PLTR,
4284,2020-07-15,PLTR,
4285,2020-07-16,PLTR,
4286,2020-07-17,PLTR,
4287,2020-07-20,PLTR,
4288,2020-07-21,PLTR,
4289,2020-07-22,PLTR,
4290,2020-07-23,PLTR,
4291,2020-07-24,PLTR,
4292,2020-07-27,PLTR,
4293,2020-07-28,PLTR,
4294,2020-07-29,PLTR,
4295,2020-07-30,PLTR,
4296,2020-07-31,PLTR,
4297,2020-08-03,PLTR,
4298,2020-08-04,PLTR,
4299,2020-08-05,PLTR,
4300,2020-08-06,PLTR,
4301,2020-08-07,PLTR,
4302,2020-08-10,PLTR,
4303,2020-08-11,PLTR,
4304,2020-08-12,PLTR,
4305,2020-08-13,PLTR,
4306,2020-08-14,PLTR,
4307,2020-08-17,PLTR,
4308,2020-08-18,PLTR,
4309,2020-08-19,PLTR,
4310,2020-08-20,PLTR,
4311,2020-08-21,PLTR,
4312,2020-08-24,PLTR,
4313,2020-08-25,PLTR,
4314,2020-08-26,PLTR,
4315,2020-08-27,PLTR,
4316,2020-08-28,PLTR,
4317,2020-08-31,PLTR,
4318,2020-09-01,PLTR,
4319,2020-09-02,PLTR,
4320,2020-09-03,PLTR,
4321,2020-09-04,PLTR,
4322,2020-09-08,PLTR,
4323,2020-09-09,PLTR,
4324,2020-09-10,PLTR,
4325,2020-09-11,PLTR,
4326,2020-09-14,PLTR,
4327,2020-09-15,PLTR,
4328,2020-09-16,PLTR,
4329,2020-09-17,PLTR,
4330,2020-09-18,PLTR,
4331,2020-09-21,PLTR,
4332,2020-09-22,PLTR,
4333,2020-09-23,PLTR,
4334,2020-09-24,PLTR,
4335,2020-09-25,PLTR,
4336,2020-09-28,PLTR,
4337,2020-09-29,PLTR,
4338,2020-09-30,PLTR,9.5
4339,2020-10-01,PLTR,9.46
4340,2020-10-02,PLTR,9.2
4341,2020-10-05,PLTR,9.03
4342,2020-10-06,PLTR,9.9
4343,2020-10-07,PLTR,10.0
4344,2020-10-08,PLTR,10.0
4345,2020-10-09,PLTR,9.95
4346,2020-10-12,PLTR,9.89
4347,2020-10-13,PLTR,9.47
4348,2020-10-14,PLTR,9.34
4349,2020-10-15,PLTR,9.91
4350,2020-10-16,PLTR,9.71
4351,2020-10-19,PLTR,9.57
4352,2020-10-20,PLTR,9.27
4353,2020-10-21,PLTR,9.2
4354,2020-10-22,PLTR,9.68
4355,2020-10-23,PLTR,9.49
4356,2020-10-26,PLTR,9.95
4357,2020-10-27,PLTR,10.95
4358,2020-10-28,PLTR,10.85
4359,2020-10-29,PLTR,10.75
4360,2020-10-30,PLTR,10.13
4361,2020-11-02,PLTR,10.54
4362,2020-11-03,PLTR,10.5
4363,2020-11-04,PLTR,10.72
4364,2020-11-05,PLTR,11.88
4365,2020-11-06,PLTR,13.83
4366,2020-11-09,PLTR,14.67
4367,2020-11-10,PLTR,14.0
4368,2020-11-11,PLTR,15.96
4369,2020-11-12,PLTR,14.58
4370,2020-11-13,PLTR,15.8
4371,2020-11-16,PLTR,15.93
4372,2020-11-17,PLTR,17.85
4373,2020-11-18,PLTR,17.9
4374,2020-11-19,PLTR,18.98
